geneID	Sex.Bias.Category	log2FoldChange.Osada	Diff.Splicing.MCabs.vs.MCsim	Diff.Splicing.MCabs.vs.MCcom	Diff.Splicing.MCsim.vs.MCcom
FBgn0033196	Male-biased	0.526328534174434	Not Significant	Not Significant	Not Significant
FBgn0033199	Female-biased	-0.747623107906295	Not Significant	Not Significant	Not Significant
FBgn0033203	Male-biased	1.64310547307262	Not Significant	Not Significant	Not Significant
FBgn0033204	Male-biased	2.42486378554259	Not Significant	Not Significant	Not Significant
FBgn0033205	Male-biased	1.66002635485572	Not Significant	Not Significant	Not Significant
FBgn0033208	Female-biased	-0.763020978194641	Not Significant	Not Significant	Not Significant
FBgn0033209	Female-biased	-1.3223491018098	Not Significant	Not Significant	Not Significant
FBgn0033212	Unbiased	0.310726271962694	Not Significant	Not Significant	Significant
FBgn0033214	Male-biased	1.77793581893644	Not Significant	Not Significant	Not Significant
FBgn0033216	Male-biased	0.940094929297607	Not Significant	Not Significant	Not Significant
FBgn0033221	Male-biased	1.51841690568129	Not Significant	Not Significant	Not Significant
FBgn0033222	Male-biased	1.58837312040736	Not Significant	Significant	Not Significant
FBgn0033224	Unbiased	0.235258414104059	Not Significant	Not Significant	Not Significant
FBgn0033226	Male-biased	1.19236408030119	Not Significant	Not Significant	Not Significant
FBgn0033232	Unbiased	0.314059284733703	Not Significant	Not Significant	Not Significant
FBgn0033233	Female-biased	-1.6579266243289	Not Significant	Not Significant	Not Significant
FBgn0033234	Male-biased	1.0897099629738	Not Significant	Not Significant	Not Significant
FBgn0033235	Male-biased	1.1071476408782	Not Significant	Not Significant	Not Significant
FBgn0033236	Female-biased	-1.58486855109156	Not Significant	Not Significant	Not Significant
FBgn0033240	Unbiased	-0.188280963730631	Not Significant	Not Significant	Not Significant
FBgn0033241	Female-biased	-0.811948702328505	Not Significant	Not Significant	Not Significant
FBgn0033244	Female-biased	-1.00770787049354	Not Significant	Not Significant	Not Significant
FBgn0033246	Male-biased	2.14186162223052	Not Significant	Not Significant	Not Significant
FBgn0033247	Unbiased	-0.43688664516273	Not Significant	Not Significant	Not Significant
FBgn0033250	Male-biased	1.33746730851258	Not Significant	Not Significant	Not Significant
FBgn0033252	Unbiased	0.0722702098084287	Not Significant	Not Significant	Not Significant
FBgn0033258	Male-biased	1.26390399850885	Not Significant	Not Significant	Not Significant
FBgn0033259	Unbiased	0.0492484904663019	Not Significant	Not Significant	Not Significant
FBgn0033260	Female-biased	-0.99900625497996	Not Significant	Not Significant	Not Significant
FBgn0033264	Female-biased	-2.40435988187586	Not Significant	Not Significant	Not Significant
FBgn0033265	Unbiased	0.138059851516108	Not Significant	Not Significant	Not Significant
FBgn0033266	Female-biased	-1.25638172401201	Not Significant	Not Significant	Not Significant
FBgn0033268	Male-biased	5.56262829568993	Not Significant	Not Significant	Not Significant
FBgn0033272	Female-biased	-0.522887282824818	Not Significant	Not Significant	Not Significant
FBgn0033273	Female-biased	-2.35762474317768	Not Significant	Not Significant	Not Significant
FBgn0033274	Male-biased	2.56346744827907	Not Significant	Not Significant	Not Significant
FBgn0033289	Male-biased	1.96189668489266	Not Significant	Not Significant	Not Significant
FBgn0033294	Male-biased	1.87819977569439	Not Significant	Not Significant	Not Significant
FBgn0033296	Male-biased	2.64044331572813	Not Significant	Not Significant	Not Significant
FBgn0033297	Male-biased	2.8506660578356	Not Significant	Not Significant	Not Significant
FBgn0033302	Male-biased	1.70314812756434	Not Significant	Not Significant	Not Significant
FBgn0033309	Unbiased	-0.203051957336058	Not Significant	Not Significant	Not Significant
FBgn0033313	Unbiased	0.173730535824178	Not Significant	Not Significant	Not Significant
FBgn0033317	Female-biased	-1.19404856708423	Not Significant	Not Significant	Not Significant
FBgn0033320	Male-biased	1.82374679107327	Not Significant	Not Significant	Not Significant
FBgn0033321	Male-biased	1.97834921088168	Not Significant	Not Significant	Not Significant
FBgn0033337	Male-biased	0.611690669929575	Not Significant	Not Significant	Not Significant
FBgn0033339	Unbiased	-0.394448359706901	Not Significant	Not Significant	Not Significant
FBgn0033341	Unbiased	-0.458284150340817	Not Significant	Not Significant	Not Significant
FBgn0033349	Female-biased	-1.75014621316369	Not Significant	Not Significant	Not Significant
FBgn0033351	Female-biased	-1.75110939167567	Not Significant	Not Significant	Not Significant
FBgn0033352	Unbiased	-0.428209272155702	Not Significant	Not Significant	Not Significant
FBgn0033354	Female-biased	-2.12152594049856	Not Significant	Not Significant	Not Significant
FBgn0033357	Male-biased	0.577535030827241	Not Significant	Not Significant	Not Significant
FBgn0033358	Male-biased	2.58297315472869	Not Significant	Not Significant	Not Significant
FBgn0033366	Male-biased	1.42762255523454	Not Significant	Not Significant	Not Significant
FBgn0033367	Male-biased	1.87875172248024	Not Significant	Not Significant	Not Significant
FBgn0033372	Female-biased	-4.32381745173447	Not Significant	Not Significant	Not Significant
FBgn0033375	Female-biased	-0.568340770548171	Not Significant	Not Significant	Not Significant
FBgn0033376	Unbiased	-0.480862468717085	Not Significant	Not Significant	Not Significant
FBgn0033377	Male-biased	2.17140127512594	Not Significant	Not Significant	Not Significant
FBgn0033378	Female-biased	-1.24900650386044	Not Significant	Not Significant	Not Significant
FBgn0033379	Female-biased	-1.64235362094138	Not Significant	Not Significant	Not Significant
FBgn0033380	Female-biased	-1.77967615443997	Not Significant	Not Significant	Not Significant
FBgn0033381	Female-biased	-1.55146419881856	Not Significant	Not Significant	Not Significant
FBgn0033382	Male-biased	1.53346557770262	Not Significant	Not Significant	Significant
FBgn0033387	Male-biased	2.4318503413272	Not Significant	Not Significant	Not Significant
FBgn0033392	Female-biased	-2.44623167776401	Not Significant	Not Significant	Not Significant
FBgn0033395	Male-biased	1.64542079436847	Not Significant	Not Significant	Not Significant
FBgn0033400	Female-biased	-1.10185800833983	Not Significant	Not Significant	Not Significant
FBgn0033401	Female-biased	-0.517538065996141	Not Significant	Not Significant	Not Significant
FBgn0033402	Male-biased	0.67136400658642	Not Significant	Not Significant	Not Significant
FBgn0033413	Unbiased	0.358632566893851	Not Significant	Not Significant	Not Significant
FBgn0033421	Female-biased	-0.500725670697886	Not Significant	Not Significant	Not Significant
FBgn0033426	Male-biased	0.892990880010003	Not Significant	Not Significant	Not Significant
FBgn0033427	Female-biased	-0.920866022406842	Not Significant	Not Significant	Not Significant
FBgn0033428	Unbiased	0.0943623106300361	Not Significant	Not Significant	Not Significant
FBgn0033429	Unbiased	0.0931979940173762	Not Significant	Not Significant	Not Significant
FBgn0033431	Male-biased	1.82321764361841	Not Significant	Not Significant	Not Significant
FBgn0033437	Male-biased	2.69268941277639	Not Significant	Not Significant	Not Significant
FBgn0033438	Unbiased	-0.126357272481927	Not Significant	Not Significant	Not Significant
FBgn0033443	Male-biased	1.04361990243009	Not Significant	Not Significant	Not Significant
FBgn0033446	Male-biased	1.89979982458046	Not Significant	Significant	Significant
FBgn0033448	Male-biased	1.3492752351219	Not Significant	Not Significant	Not Significant
FBgn0033449	Unbiased	-0.384896551117603	Not Significant	Not Significant	Not Significant
FBgn0033451	Female-biased	-0.867833497670288	Not Significant	Not Significant	Not Significant
FBgn0033453	Female-biased	-1.04423298884668	Not Significant	Not Significant	Not Significant
FBgn0033454	Female-biased	-2.44999698502758	Not Significant	Not Significant	Not Significant
FBgn0033457	Unbiased	-0.000492142083696188	Not Significant	Not Significant	Not Significant
FBgn0033459	Female-biased	-2.80898834392727	Not Significant	Not Significant	Not Significant
FBgn0033460	Unbiased	0.488436815973084	Not Significant	Not Significant	Not Significant
FBgn0033463	Unbiased	0.354169526572449	Not Significant	Not Significant	Not Significant
FBgn0033464	Male-biased	2.86566666699044	Not Significant	Not Significant	Not Significant
FBgn0033467	Female-biased	-1.67907765564909	Not Significant	Not Significant	Not Significant
FBgn0033468	Male-biased	2.38570509772023	Not Significant	Not Significant	Not Significant
FBgn0033471	Female-biased	-2.74472214814049	Not Significant	Not Significant	Significant
FBgn0033473	Female-biased	-2.55001730483411	Not Significant	Not Significant	Not Significant
FBgn0033474	Unbiased	-0.446400718964884	Not Significant	Not Significant	Not Significant
FBgn0033475	Female-biased	-2.07491956898888	Not Significant	Not Significant	Not Significant
FBgn0033476	Unbiased	0.275413856933479	Not Significant	Not Significant	Not Significant
FBgn0033479	Unbiased	0.0620153044760001	Not Significant	Not Significant	Not Significant
FBgn0033480	Unbiased	-0.494696133618542	Not Significant	Not Significant	Not Significant
FBgn0033482	Female-biased	-0.872735087395795	Not Significant	Not Significant	Not Significant
FBgn0033483	Male-biased	1.81416954340118	Not Significant	Not Significant	Not Significant
FBgn0033484	Male-biased	2.67750206036483	Not Significant	Not Significant	Not Significant
FBgn0033485	Female-biased	-1.90765931869374	Not Significant	Not Significant	Not Significant
FBgn0033486	Female-biased	-1.01662886837503	Not Significant	Not Significant	Not Significant
FBgn0033491	Female-biased	-1.14845273030438	Not Significant	Not Significant	Not Significant
FBgn0033494	Male-biased	1.9055052456649	Not Significant	Not Significant	Not Significant
FBgn0033518	Male-biased	2.69101010216805	Not Significant	Not Significant	Not Significant
FBgn0033519	Female-biased	-1.71010086560152	Not Significant	Not Significant	Not Significant
FBgn0033523	Unbiased	-0.480801655130121	Not Significant	Not Significant	Not Significant
FBgn0033526	Female-biased	-2.50024564468088	Not Significant	Not Significant	Not Significant
FBgn0033527	Female-biased	-1.14111669361135	Not Significant	Not Significant	Not Significant
FBgn0033528	Female-biased	-1.61327502535988	Not Significant	Not Significant	Not Significant
FBgn0033529	Unbiased	-0.357770715535551	Not Significant	Not Significant	Not Significant
FBgn0033538	Unbiased	-0.395309236055035	Not Significant	Significant	Not Significant
FBgn0033539	Female-biased	-0.976562720999654	Not Significant	Not Significant	Not Significant
FBgn0033540	Female-biased	-0.784631142626092	Not Significant	Not Significant	Not Significant
FBgn0033543	Male-biased	1.02530381155157	Not Significant	Not Significant	Not Significant
FBgn0033544	Male-biased	1.26005932386848	Not Significant	Not Significant	Not Significant
FBgn0033547	Female-biased	-1.1640931204736	Not Significant	Not Significant	Not Significant
FBgn0033548	Female-biased	-2.37417439079178	Not Significant	Not Significant	Not Significant
FBgn0033550	Unbiased	-0.463306151705989	Not Significant	Not Significant	Not Significant
FBgn0033551	Unbiased	-0.11343234652047	Not Significant	Not Significant	Not Significant
FBgn0033557	Female-biased	-2.73943825850055	Not Significant	Not Significant	Not Significant
FBgn0033564	Male-biased	1.16030492401374	Not Significant	Not Significant	Not Significant
FBgn0033566	Female-biased	-1.81678470358866	Not Significant	Not Significant	Not Significant
FBgn0033569	Female-biased	-3.56407977513307	Not Significant	Not Significant	Not Significant
FBgn0033570	Male-biased	1.10349198631992	Not Significant	Not Significant	Not Significant
FBgn0033571	Female-biased	-1.56205358089528	Not Significant	Not Significant	Not Significant
FBgn0033574	Male-biased	5.08335697692795	Not Significant	Not Significant	Not Significant
FBgn0033581	Female-biased	-2.66184760439916	Not Significant	Not Significant	Not Significant
FBgn0033582	Male-biased	1.5733733032996	Not Significant	Not Significant	Not Significant
FBgn0033584	Female-biased	-1.74848055466948	Not Significant	Not Significant	Not Significant
FBgn0033602	Male-biased	2.52023674667511	Not Significant	Not Significant	Not Significant
FBgn0033603	Male-biased	3.45338833976862	Not Significant	Not Significant	Not Significant
FBgn0033605	Unbiased	-0.204076454156565	Not Significant	Not Significant	Not Significant
FBgn0033607	Female-biased	-1.56750170506046	Not Significant	Not Significant	Not Significant
FBgn0033608	Unbiased	0.283126154952445	Not Significant	Not Significant	Not Significant
FBgn0033615	Female-biased	-1.9982206263236	Not Significant	Not Significant	Not Significant
FBgn0033616	Female-biased	-1.59820465456094	Not Significant	Not Significant	Not Significant
FBgn0033624	Unbiased	-0.00732444425018462	Not Significant	Not Significant	Not Significant
FBgn0033627	Unbiased	0.0640687177213844	Not Significant	Not Significant	Not Significant
FBgn0033631	Female-biased	-1.96487241410851	Not Significant	Not Significant	Significant
FBgn0033635	Female-biased	-2.50869583228404	Not Significant	Not Significant	Not Significant
FBgn0033636	Female-biased	-1.37370031754982	Not Significant	Not Significant	Not Significant
FBgn0033638	Unbiased	-0.107315795960538	Not Significant	Not Significant	Not Significant
FBgn0033639	Unbiased	0.0769403533785221	Not Significant	Not Significant	Not Significant
FBgn0033649	Male-biased	1.01485689588439	Not Significant	Not Significant	Not Significant
FBgn0033652	Male-biased	2.16796396194181	Not Significant	Not Significant	Not Significant
FBgn0033653	Female-biased	-0.877821113163009	Not Significant	Not Significant	Not Significant
FBgn0033654	Unbiased	0.00223271416480951	Not Significant	Not Significant	Not Significant
